Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103323;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Neivamyrmex;Sem Informações;Neivamyrmex;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Neivamyrmex;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.545;-54.415556;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103324;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Ectatomma;Sem Informações;Ectatomma;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Ectatomma;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.545;-54.415556;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103325;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Gnamptogenys;Sem Informações;Gnamptogenys;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Gnamptogenys;Sem Informações;Espécie Ameaçada;Em Perigo;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.545;-54.415556;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103326;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Camponotus;Sem Informações;Camponotus;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Camponotus;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.545;-54.415556;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103327;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Acromyrmex coronatus;Sem Informações;Acromyrmex coronatus;species;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Acromyrmex;Acromyrmex coronatus;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.545;-54.415556;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103328;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Apterostigma;Sem Informações;Apterostigma;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Apterostigma;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.545;-54.415556;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103329;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Crematogaster;Sem Informações;Crematogaster;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Crematogaster;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.545;-54.415556;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103330;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Cyphomyrmex;Sem Informações;Cyphomyrmex;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Cyphomyrmex;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.545;-54.415556;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103331;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Octostruma;Sem Informações;Octostruma;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Octostruma;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.545;-54.415556;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103332;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Pheidole;Sem Informações;Pheidole;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Pheidole;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.545;-54.415556;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103333;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Sem Informações;Sem Informações;Solenopsis;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.545;-54.415556;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103334;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Strumigenys;Sem Informações;Strumigenys;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Strumigenys;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.545;-54.415556;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103335;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Trachymyrmex;Sem Informações;Trachymyrmex;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Trachymyrmex;Sem Informações;Espécie Ameaçada;Vulnerável;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.545;-54.415556;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103336;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Labidus;Sem Informações;Labidus;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Labidus;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.541944;-54.393889;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103337;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Brachymyrmex;Sem Informações;Brachymyrmex;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Brachymyrmex;Sem Informações;Espécie Ameaçada;Em Perigo;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.541944;-54.393889;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103338;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Acromyrmex subterraneus;Sem Informações;Acromyrmex subterraneus;species;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Acromyrmex;Acromyrmex subterraneus;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.541944;-54.393889;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103339;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Acromyrmex aspersus;Sem Informações;Acromyrmex aspersus;species;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Acromyrmex;Acromyrmex aspersus;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.541944;-54.393889;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103340;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Megalomyrmex;Sem Informações;Megalomyrmex;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Megalomyrmex;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.541944;-54.393889;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103341;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Odontomachus;Sem Informações;Odontomachus;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Odontomachus;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.541944;-54.393889;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103342;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Pachycondyla;Sem Informações;Pachycondyla;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Pachycondyla;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.541944;-54.393889;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103343;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Hypoponera;Sem Informações;Hypoponera;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Hypoponera;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.541944;-54.393889;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Susete Do Rocio Chiarello Penteado;1103344;Nº Da Autorização/Licença Sisbio: 55313, Projeto: Ocorrência E Dinâmica Populacional Da Mirmecofauna  Na Região Do Reservatório Da Itaipu Binacional Em Função De Diferentes Estágios De Recuperação Da Área De Preservação Permanente;08/01/2017;09/01/2017 a 11/01/2017;12/09/2019;Pseudomyrmex;Sem Informações;Pseudomyrmex;genus;1;Sem Informações;Arthropoda;Insecta;Hymenoptera;Formicidae;Pseudomyrmex;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.538056;-54.363056;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rafael Metri;1084554;Nº Da Autorização/Licença Sisbio: 15921;09/04/2017;10/04/2017 a 07/07/2017;15/08/2014;Talitridae;Sem Informações;Talitridae;family;3;Sem Informações;Arthropoda;Malacostraca;Amphipoda;Talitridae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Baía De Paranaguá, Costões Rochosos;Brasil;PR;Paranagua;Espécie não Sensível;-25.549719;-48.505153;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rafael Metri;1084555;Nº Da Autorização/Licença Sisbio: 15921;09/04/2017;10/04/2017 a 07/07/2017;15/08/2014;Isopoda;Sem Informações;Isopoda;order;3;Sem Informações;Arthropoda;Malacostraca;Isopoda;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Baía De Paranaguá, Costões Rochosos;Brasil;PR;Paranagua;Espécie não Sensível;-25.549719;-48.505153;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rafael Metri;1084556;Nº Da Autorização/Licença Sisbio: 15921;05/07/2017;06/07/2017 a 07/07/2017;15/08/2014;Tanaidacea;Sem Informações;Tanaidacea;order;1;Sem Informações;Arthropoda;Malacostraca;Tanaidacea;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Baía De Paranaguá, Costões Rochosos;Brasil;PR;Paranagua;Espécie não Sensível;-25.549719;-48.505153;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Jerson Vanderlei Carús Guedes;1097566;Nº Da Autorização/Licença Sisbio: 55094, Projeto: Bases Para O Manejo Da Resistência Da Lagarta Falsa-Medideira, Chrysodeixis Includens (Lepidoptera: Noctuidae), A Inseticidas Utilizados Na Cultura Da Soja;26/01/2017;27/01/2017 a 27/01/2017;27/08/2018;Chrysodeixis includens;Sem Informações;Chrysodeixis includens;species;35;Sem Informações;Arthropoda;Insecta;Lepidoptera;Noctuidae;Chrysodeixis;Chrysodeixis includens;Espécie não Ameaçada;Sem Informações;Lavoura De Soja;Brasil;PR;Santa Helena;Espécie não Sensível;-24.892028;-54.311128;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Camargo Jerep;1103471;Nº Da Autorização/Licença Sisbio: 42829;28/03/2017;29/03/2017 a 29/03/2017;13/09/2017;Hypostomus strigaticeps;Cascudo-pintado;Hypostomus strigaticeps;species;4;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus strigaticeps;Espécie não Ameaçada;Sem Informações;Riachos Na Região De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.47475;-51.282222;Coordenada de referência da área amostrada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Camargo Jerep;1103472;Nº Da Autorização/Licença Sisbio: 42829;28/03/2017;29/03/2017 a 29/03/2017;13/09/2017;Hypostomus nigromaculatus;Cascudo;Hypostomus nigromaculatus;species;1;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus nigromaculatus;Espécie não Ameaçada;Sem Informações;Riachos Na Região De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.47475;-51.282222;Coordenada de referência da área amostrada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Camargo Jerep;1103473;Nº Da Autorização/Licença Sisbio: 42829;28/03/2017;29/03/2017 a 29/03/2017;13/09/2017;Hypostomus ancistroides;Cascudo;Hypostomus ancistroides;species;1;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus ancistroides;Espécie não Ameaçada;Sem Informações;Riachos Na Região De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.47475;-51.282222;Coordenada de referência da área amostrada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Camargo Jerep;1103474;Nº Da Autorização/Licença Sisbio: 42829;20/06/2017;21/06/2017 a 21/06/2017;13/09/2017;Hypostomus strigaticeps;Cascudo-pintado;Hypostomus strigaticeps;species;3;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus strigaticeps;Espécie não Ameaçada;Sem Informações;Riachos Na Região De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.416611;-51.248194;Coordenada de referência da área amostrada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Camargo Jerep;1103475;Nº Da Autorização/Licença Sisbio: 42829;20/06/2017;21/06/2017 a 21/06/2017;13/09/2017;Hypostomus nigromaculatus;Cascudo;Hypostomus nigromaculatus;species;1;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus nigromaculatus;Espécie não Ameaçada;Sem Informações;Riachos Na Região De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.416611;-51.248194;Coordenada de referência da área amostrada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Camargo Jerep;1103476;Nº Da Autorização/Licença Sisbio: 42829;11/07/2017;12/07/2017 a 12/07/2017;13/09/2017;Hypostomus strigaticeps;Cascudo-pintado;Hypostomus strigaticeps;species;4;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus strigaticeps;Espécie não Ameaçada;Sem Informações;Riachos Na Região De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.416611;-51.248194;Coordenada de referência da área amostrada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Camargo Jerep;1103477;Nº Da Autorização/Licença Sisbio: 42829;11/07/2017;12/07/2017 a 12/07/2017;13/09/2017;Hypostomus nigromaculatus;Cascudo;Hypostomus nigromaculatus;species;22;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus nigromaculatus;Espécie não Ameaçada;Sem Informações;Riachos Na Região De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.416611;-51.248194;Coordenada de referência da área amostrada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Camargo Jerep;1103478;Nº Da Autorização/Licença Sisbio: 42829;11/07/2017;12/07/2017 a 12/07/2017;13/09/2017;Hypostomus ancistroides;Cascudo;Hypostomus ancistroides;species;6;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus ancistroides;Espécie não Ameaçada;Sem Informações;Riachos Na Região De Londrina;Brasil;PR;Londrina;Espécie não Sensível;-23.416611;-51.248194;Coordenada de referência da área amostrada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Fernando Camargo Jerep;1103485;Nº Da Autorização/Licença Sisbio: 42829;28/03/2017;29/03/2017 a 29/03/2017;13/09/2017;Hypostomus strigaticeps;Cascudo-pintado;Hypostomus strigaticeps;species;6;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus strigaticeps;Espécie não Ameaçada;Sem Informações;Lagoa Riachos Da Região;Brasil;PR;Sertanopolis;Espécie não Sensível;-23.094222;-50.997111;Coordenada de referência da área amostrada;Sem Informações;Destinado a laboratório
